"","Country.Name","Country.Code","Region","Income.Group","Special.Notes","Year","Life.Expectancy","Fertility.Rate","Population"
"12873","United States","USA","North America","High income","Fiscal year end: September 30; reporting period for national accounts data: CY.",2008,78.03902439,2.072,304093966
"12874","Uzbekistan","UZB","Europe & Central Asia","Lower middle income","",2008,67.63419512,2.64,27302800
"12875","St. Vincent and the Grenadines","VCT","Latin America & Caribbean","Upper middle income","April 2012 database update: Based on official government statistics, national accounts data were revised for 2000 onward; the base year changed to 2006.",2008,71.93173171,2.112,109165
"12876","Venezuela, RB","VEN","Latin America & Caribbean","Upper middle income","",2008,73.4762439,2.531,28116716
"12877","British Virgin Islands","VGB","Latin America & Caribbean","High income","",2008,NA,NA,25604
"12878","Virgin Islands (U.S.)","VIR","Latin America & Caribbean","High income","",2008,78.92439024,1.91,107091
"12879","Vietnam","VNM","East Asia & Pacific","Lower middle income","National accounts value added data are now reported at basic prices.",2008,74.65309756,1.923,85118700
"12880","Vanuatu","VUT","East Asia & Pacific","Lower middle income","2013 national accounts estimates are based on IMF reports. Based on official government statistics, value added is measured at producer prices through 1997 and at basic prices from 1998 onward.",2008,70.2547561,3.608,225335
"12882","Samoa","WSM","East Asia & Pacific","Lower middle income","Fiscal year ends on June 30; reporting period for national accounts data: FY. Data are revised from Samoa Bureau of Statistics and Central Bank of Samoa. The new base year is 2008/09. Other methodological changes include increased reliance on summary data from the country‰Ûªs Value Added Goods and Services Tax system, incorporation of more recent benchmarks, and use of improved data sources.",2008,71.84429268,4.426,183440
"12883","Kosovo","XKX","Europe & Central Asia","Lower middle income","Kosovo became a World Bank member on June 29, 2009. Since 1999, Kosovo has been a territory under international administration pursuant to UN Security Council Resolution 1244 (1999).",2008,69.39756098,2.38,1747383
"12884","Yemen, Rep.","YEM","Middle East & North Africa","Lower middle income","Based on official government statistics and International Monetary Fund data, national accounts data have been revised for 1990 onward. The base year has reverted to 1990.",2008,62.21136585,5.016,22322699
"12885","South Africa","ZAF","Sub-Saharan Africa","Upper middle income","Fiscal year end: March 31; reporting period for national accounts data: CY. The new base year is 2010. South Africa reports using SNA 2008.",2008,52.63602439,2.538,49296223
"12886","Zambia","ZMB","Sub-Saharan Africa","Lower middle income","The new base year is 2010. National accounts data were rebased to reflect the January 1, 2013, introduction of the new Zambian kwacha at a rate of 1,000 old kwacha = 1 new kwacha. Zambia reports using SNA 2008.",2008,53.90563415,5.847,13114579
"12887","Zimbabwe","ZWE","Sub-Saharan Africa","Low income","Fiscal year end: June 30; reporting period for national accounts data: CY. As of January 2009, multiple hard currencies, such as rand, pound sterling, euro and U.S. dollar are in use. Data are reported in U.S. dollars, the most-used currency.",2008,45.8044878,4.034,13495462
"12888","Aruba","ABW","Latin America & Caribbean","High income","SNA data for 2000-2011 are updated from official government statistics; 1994-1999 from UN databases. Base year has changed from 1995 to 2000.",2009,74.81814634,1.716,101416
"12889","Afghanistan","AFG","South Asia","Low income","Fiscal year end: March 20; reporting period for national accounts data is calendar year, estimated to insure consistency between national accounts and fiscal data. National accounts data are sourced from the IMF and differ from the Central Statistics Organization numbers due to exclusion of the opium economy.",2009,58.60368293,5.985,27207291
"12890","Angola","AGO","Sub-Saharan Africa","Upper middle income","April 2013 database update: Based on IMF data, national accounts data were revised for 2000 onward; the base year changed to 2002.",2009,50.25102439,6.492,20520103
"12891","Albania","ALB","Europe & Central Asia","Upper middle income","",2009,76.84036585,1.636,2927519
"12892","Andorra","AND","Europe & Central Asia","High income","The base year has changed to 2000. Price valuation is in basic prices.",2009,NA,1.19,85474
"12894","United Arab Emirates","ARE","Middle East & North Africa","High income","April 2013 database update: Based on data from the National Bureau of Statistics, national accounts data were revised for 2001 onward; the base year changed to 2007.",2009,76.49478049,1.903,7705423
"12895","Argentina","ARG","Latin America & Caribbean","Upper middle income","National Institute of Statistics and Census revised national accounts from 2004-2015. Argentina, which was temporarily unclassified in July 2016 pending release of revised national accounts statistics, is classified as upper middle income for FY17 as of September 29, 2016.

The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. An alternative conversion factor is used when the official exchange rate is judged to diverge by an exceptionally large margin from the rate effectively applied to domestic transactions of foreign currencies and traded products. In the case of Argentina, the World Bank has found that during 2012-2015 there were two exchange rates (official and parallel) and parallel exchange rate (blue chip swap rate) was used in around 20% of the transactions. Based on this information an alternative conversion factor has been calculated using a weighted average method for this period.",2009,75.32456098,2.382,40798641
"12896","Armenia","ARM","Europe & Central Asia","Lower middle income","",2009,74.09582927,1.68,2966108
"12897","American Samoa","ASM","East Asia & Pacific","Upper middle income","",2009,NA,NA,56226
"12898","Antigua and Barbuda","ATG","Latin America & Caribbean","High income","April 2012 database update: Based on official government statistics, national accounts data were revised for 2000 onward; the base year changed to 2006.",2009,75.14702439,2.146,86300
"12899","Australia","AUS","East Asia & Pacific","High income","Fiscal year end: June 30; reporting period for national accounts data: FY. Value added current series updated by the Australian Bureau of Statistics; data revised from 1990 onward; Australia reports using SNA 2008.",2009,81.54390244,1.971,21691700
"12900","Austria","AUT","Europe & Central Asia","High income","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 13.7603 Austrian schilling. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",2009,80.33170732,1.39,8343323
"12901","Azerbaijan","AZE","Europe & Central Asia","Upper middle income","April 2012 database update: National accounts historical expenditure series in constant prices were revised in line with State Statistical Committee data that were not previously available.",2009,70.29368293,1.82,8947243
"12902","Burundi","BDI","Sub-Saharan Africa","Low income","",2009,54.35121951,6.391,9137786
"12903","Belgium","BEL","Europe & Central Asia","High income","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 40.3399 Belgian franc. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",2009,79.98292683,1.84,10796493
"12904","Benin","BEN","Sub-Saharan Africa","Low income","Based on official government statistics, the new base year is 2007. Price valuation is in basic prices.",2009,58.49126829,5.182,9240982
"12905","Burkina Faso","BFA","Sub-Saharan Africa","Low income","",2009,56.52497561,5.953,15165856
"12906","Bangladesh","BGD","South Asia","Lower middle income","Fiscal year end: June 30; reporting period for national accounts data: FY. The new base year is 2005/06.",2009,69.68378049,2.387,149905836
"12907","Bulgaria","BGR","Europe & Central Asia","Upper middle income","The new reference year for chain linked series is 2010. April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",2009,73.41219512,1.66,7444443
